x1,x2,x3,x4,x5,x6,x7,x8
65.77658,21.39214,27.39274,1.860186,62.49625,82.9883,16.34163,6.790679
15.42154,32.62326,42.31423,89.82898,12.71127,79.66797,31.46315,68.91689
23.9624,98.19982,70.35704,32.38324,3.210321,66.70667,11.59116,3.920392
38.64386,65.62656,8.460846,71.60716,32.14321,23.50235,14.56146,11.44114
26.46265,70.14701,8.480848,49.27493,26.60266,86.07861,22.0022,3.520352
69.59696,7.420742,99.99,56.21562,12.17122,52.49525,48.59486,11.9912
13.20132,49.76498,28.9629,22.76228,90.37904,45.25453,32.33323,49.05491
65.41654,30.9631,37.56376,77.78778,74.49745,41.94419,3.490349,57.78578
56.91569,22.34223,2.920292,76.28763,44.19442,39.27393,10.08101,65.19652
19.41194,45.58456,27.9728,23.65237,21.41214,47.58476,33.0033,15.52155
17.75178,24.21242,66.35664,74.24742,42.20422,55.46555,57.9658,48.62486
9.680968,55.24552,60.85609,78.14781,22.78228,70.30703,48.76488,47.20472
62.0062,57.21572,57.57576,98.30983,50.29503,13.74137,1.040104,39.53395
11.44114,83.15832,72.46725,46.24462,17.64176,57.24572,42.25423,46.71467
44.15442,49.70497,83.37834,67.32673,12.32123,82.36824,2.810281,99.74997
92.18922,1.040104,77.94779,21.22212,39.55396,80.71807,24.11241,8.450845
27.71277,74.94749,74.26743,22.85229,48.93489,4.650465,90.68907,18.64186
40.89409,28.50285,30.89309,35.20352,87.57876,74.75748,7.260726,68.80688
97.52975,41.0441,3.610361,9.420942,1.480148,85.80858,29.10291,27.28273
34.50345,42.08421,90.88909,38.93389,70.76708,74.42744,25.21252,22.25223
60.39604,92.19922,91.43914,88.92889,5.580558,9.20092,26.46265,2.640264
44.92449,53.0153,17.55176,69.60696,48.61486,23.65237,4.570457,23.48235
50.80508,75.38754,93.12931,68.83688,14.67147,52.71527,8.630863,59.84598
87.55876,72.61726,50.40504,90.73907,13.55136,30.013,16.86169,11.28113
42.70427,63.84638,38.47385,39.0039,75.85759,38.81388,38.06381,5.60056
79.45795,87.18872,11.64116,54.52545,10.80108,98.30983,14.20142,11.65117
45.11451,23.51235,2.60026,69.44694,61.33613,0.120012,53.25533,29.35294
67.30673,22.47225,13.51135,77.0177,11.33113,99.94999,22.09221,6.860686
25.76258,33.9834,89.85899,28.64286,59.17592,78.49785,54.59546,20.81208
64.88649,64.17642,26.18262,50.12501,5.960596,90.94909,56.74567,6.570657
29.56296,34.24342,18.19182,47.49475,61.27613,99.29993,35.60356,9.030903
35.9736,66.42664,24.38244,97.23972,38.54385,3.10031,39.38394,35.37354
47.90479,2.40024,86.50865,6.890689,75.31753,27.72277,19.63196,74.33743
83.67837,1.60016,29.37294,81.26813,81.0381,3.210321,20.9621,67.94679
30.42304,94.35944,58.92589,16.39164,71.74717,20.80208,3.360336,39.81398
15.67157,85.05851,93.17932,76.07761,7.540754,31.9832,16.28163,9.610961
58.35584,16.93169,89.15892,53.46535,19.38194,44.55446,54.9955,13.79138
2.760276,11.21112,87.69877,0.830083,94.08941,68.42684,14.61146,34.46345
32.05321,21.13211,2.210221,5.960596,62.9563,48.61486,55.57556,30.9731
53.09531,21.60216,53.27533,24.45245,51.50515,11.21112,29.59296,7.070707
59.54595,38.22382,31.17312,7.390739,73.20732,77.07771,9.610961,25.44254
82.0382,45.42454,51.83518,46.14461,25.93259,25.27253,6.350635,16.46165
38.72387,94.41944,65.44654,5.370537,11.71117,8.460846,36.48365,20.46205
90.93909,14.77148,52.39524,2.950295,40.61406,55.61556,28.0028,28.75288
85.92859,7.680768,24.0124,1.250125,55.53555,48.30483,58.66587,29.87299
15.9716,12.31123,52.07521,15.10151,41.27413,10.80108,7.670767,27.23272
32.75328,18.50185,28.90289,82.90829,66.22662,63.66637,13.66137,33.60336
17.57176,19.66197,45.9746,4.810481,7.130713,30.83308,17.68177,31.58316
25.9626,83.89839,70.76708,62.0362,61.0061,15.9816,95.55956,30.51305
7.420742,33.91339,76.14761,92.22922,64.77648,12.14121,80.90809,52.9853
9.20092,91.43914,67.12671,32.83328,24.74247,62.83628,80.07801,24.31243
97.70977,20.05201,92.60926,28.23282,6.330633,70.26703,69.80698,44.66447
17.27173,96.86969,95.06951,5.530553,61.40614,42.9643,61.25613,16.90169
43.06431,48.39484,57.67577,97.26973,16.32163,35.59356,43.73437,14.62146
22.22222,10.23102,60.81608,5.60056,29.38294,31.71317,93.48935,12.15122
21.26213,89.17892,13.9614,11.14111,79.42794,28.12281,32.63326,8.890889
40.73407,98.50985,85.24852,19.16192,56.9757,27.44274,48.18482,25.08251
71.71717,19.72197,49.56496,39.0439,48.89489,74.0274,16.33163,19.68197
35.30353,79.91799,42.37424,1.320132,82.13821,9.820982,62.81628,28.46285
12.68127,33.23332,19.72197,57.41574,73.44734,27.58276,76.76768,7.690769
23.13231,3.10031,38.81388,52.51525,22.83228,2.610261,21.58216,76.73767
19.962,14.19142,18.13181,11.30113,81.48815,40.46405,52.12521,1.20012
26.50265,63.18632,39.0339,21.36214,95.9596,72.88729,17.05171,1.270127
11.18112,61.0161,32.73327,40.23402,61.26613,9.520952,52.05521,48.90489
50.17502,29.0329,73.20732,72.86729,51.9852,38.66387,2.670267,69.33693
21.39214,93.76938,10.66107,0.780078,61.94619,91.39914,23.27233,82.60826
50.59506,52.90529,53.05531,58.9559,43.62436,19.71197,13.9814,61.36614
63.79638,21.24212,28.85289,7.530753,12.58126,14.13141,17.28173,65.86659
26.0426,87.81878,2.640264,7.610761,29.75298,68.34683,16.52165,83.82838
25.9726,57.53575,27.36274,0.750075,25.56256,34.85349,12.52125,33.77338
41.36414,48.23482,66.75668,97.38974,99.43994,39.92399,23.63236,92.49925
5.090509,11.14111,82.88829,68.15682,97.44974,94.55946,50.87509,18.14181
75.51755,37.65377,58.13581,72.9673,22.06221,58.21582,48.0248,40.50405
26.84268,57.32573,63.26633,51.13511,30.45305,4.640464,81.39814,5.530553
20.52205,44.33443,72.0272,37.54375,87.55876,83.58836,24.71247,55.69557
83.58836,18.12181,24.41244,47.40474,58.49585,51.61516,25.92259,36.48365
4.710471,22.35224,72.07721,4.40044,44.55446,66.27663,7.430743,34.25343
71.05711,21.41214,2.770277,25.08251,92.43924,12.39124,90.9691,10.34103
30.75308,35.91359,18.22182,25.21252,89.60896,29.76298,8.670867,36.56366
94.44944,17.64176,99.55996,79.57796,30.20302,77.16772,67.47675,45.0445
1.390139,2.530253,63.65637,88.21882,92.85929,19.952,43.86439,45.34453
63.64636,46.07461,82.78828,95.0095,61.75618,5.590559,61.90619,10.31103
38.81388,46.84468,80.12801,95.22952,88.74887,45.0245,24.40244,39.21392
26.05261,68.93689,65.86659,4.490449,95.9896,23.19232,17.62176,7.790779
59.83598,7.270727,96.06961,50.26503,53.52535,61.0361,11.0211,43.0343
60.56606,47.67477,53.59536,46.0246,19.79198,9.970997,10.22102,21.41214
64.20642,7.820782,87.72877,81.9582,63.70637,94.18942,18.48185,80.77808
26.47265,34.58346,46.10461,64.11641,46.22462,80.44804,54.0454,43.39434
4.760476,14.44144,10.67107,49.72497,76.69767,48.53485,15.76158,92.41924
25.51255,21.76218,25.63256,77.41774,96.89969,40.12401,10.001,14.59146
83.92839,4.420442,30.43304,27.43274,20.54205,29.19292,39.67397,46.80468
36.86369,96.25963,1.410141,46.89469,61.23612,11.35114,48.9549,33.23332
8.940894,39.964,68.36684,2.260226,97.74977,56.9757,62.76628,16.21162
12.52125,6.370637,62.70627,19.80198,59.34593,57.52575,52.81528,30.80308
81.57816,20.58206,26.64266,57.60576,4.050405,88.13881,39.61396,37.30373
79.59796,10.37104,97.11971,69.74697,92.89929,87.0187,31.43314,17.80178
76.60766,45.91459,14.32143,70.65707,36.17362,76.0276,21.93219,41.9942
43.49435,67.25673,21.13211,37.30373,2.550255,97.61976,34.87349,51.27513
18.14181,49.25493,92.66927,80.24802,18.23182,35.0035,63.90639,8.390839
18.38184,29.24292,89.0089,29.48295,48.0348,18.36184,4.380438,73.70737
25.46255,18.78188,55.85559,76.86769,11.40114,85.0285,40.50405,36.36364
43.53435,69.56696,6.590659,10.10101,62.30623,90.45905,19.92199,46.15462
35.59356,13.33133,23.13231,98.48985,89.45895,24.51245,14.16142,7.640764
57.68577,61.84618,91.71917,73.51735,11.0011,3.980398,28.45285,29.73297
19.06191,78.75788,10.031,38.75388,16.69167,60.72607,88.39884,46.60466
21.56216,76.11761,52.53525,74.81748,90.44904,8.010801,92.63926,12.66127
30.20302,41.56416,55.37554,81.15812,28.55286,43.41434,48.17482,21.0221
66.65667,11.06111,10.33103,76.87769,44.56446,54.78548,29.20292,27.27273
20.40204,90.77908,73.70737,56.57566,93.9994,10.05101,36.70367,23.55236
44.9745,91.21912,27.9828,59.76598,25.12251,37.58376,43.10431,27.68277
15.93159,43.73437,24.84248,74.07741,13.83138,63.12631,18.09181,27.33273
11.0411,94.91949,13.9814,75.83758,74.75748,18.74187,22.29223,24.49245
30.64306,59.976,56.9757,22.33223,93.0393,46.0346,41.36414,35.64356
14.74147,43.61436,47.78478,88.65887,36.54365,4.740474,26.69267,81.44814
14.88149,27.0127,28.70287,31.79318,74.9975,69.27693,70.86709,50.58506
72.10721,36.15362,11.38114,72.65727,41.9542,51.53515,45.39454,44.64446
7.140714,67.87679,53.30533,57.20572,37.60376,56.20562,14.91149,80.10801
26.10261,47.42474,52.20522,77.51775,11.08111,4.840484,19.47195,8.910891
38.56386,38.86389,24.92249,33.17332,28.87289,41.58416,22.69227,7.850785
18.78188,36.08361,72.48725,66.17662,13.75138,43.20432,26.70267,40.79408
50.67507,36.9937,72.80728,9.990999,34.29343,89.27893,45.65457,34.0234
44.27443,9.840984,53.33533,82.62826,13.37134,16.19162,96.74967,22.21222
16.90169,73.52735,59.58596,51.23512,4.90049,27.92279,77.48775,19.82198
21.73217,53.75538,42.73427,42.06421,53.93539,93.74937,50.9651,35.25353
52.80528,49.84498,90.82908,49.82498,75.9576,53.57536,36.23362,28.10281
15.28153,90.16902,94.07941,65.65657,25.09251,97.11971,44.0444,42.24422
70.53705,87.62876,96.52965,55.63556,17.90179,66.73667,5.260526,88.22882
32.39324,84.20842,7.810781,24.12241,23.39234,45.37454,10.72107,39.06391
25.94259,19.64196,80.31803,29.42294,70.05701,79.05791,26.93269,62.06621
55.75558,64.46645,74.80748,88.39884,4.210421,82.81828,63.46635,2.410241
56.32563,29.69297,78.77788,82.54825,30.54305,33.49335,3.590359,1.810181
3.810381,24.81248,23.44234,95.34953,1.990199,40.69407,22.19222,5.630563
60.82608,15.41154,1.420142,95.05951,97.78978,52.87529,25.29253,67.9568
39.33393,48.17482,9.860986,19.93199,85.9786,86.9987,36.72367,9.10091
31.9632,18.58186,28.14281,95.29953,17.68177,56.64566,20.92209,67.42674
18.48185,33.35334,77.88779,38.33383,71.89719,60.44604,88.15882,26.07261
10.041,90.24902,35.56356,25.0325,77.54775,32.71327,29.953,33.45335
85.11851,41.40414,30.28303,5.710571,16.58166,81.30813,13.71137,67.51675
25.61256,32.0232,37.26373,15.63156,23.65237,56.50565,20.85209,47.79478
21.36214,53.53535,8.240824,59.69597,73.46735,43.39434,84.93849,20.49205
5.660566,36.0436,52.14521,45.94459,39.09391,13.82138,15.59156,1.940194
22.74227,76.17762,98.46985,5.910591,11.20112,27.35274,6.070607,33.91339
62.92629,91.93919,23.63236,35.9736,3.120312,58.10581,17.79178,38.0238
53.89539,56.85569,91.52915,73.71737,26.89269,35.38354,51.16512,20.9521
50.82508,69.34693,38.57386,58.47585,5.0005,26.93269,3.960396,56.73567
48.35484,58.29583,87.23872,6.770677,90.65907,35.05351,8.130813,54.53545
48.9549,58.26583,30.81308,60.46605,35.80358,26.08261,20.34203,14.52145
15.34153,63.65637,52.19522,16.12161,4.480448,25.9626,22.35224,81.83818
16.52165,52.59526,0.050005,25.22252,73.59736,67.19672,59.63596,48.45485
13.58136,97.76978,91.90919,61.12611,83.84838,55.21552,24.26243,23.45235
13.15132,32.19322,68.9969,47.76478,46.86469,19.30193,42.34423,28.37284
3.360336,20.83208,76.12761,27.51275,16.78168,88.25883,54.71547,27.30273
51.89519,22.68227,5.90059,5.20052,86.9687,63.81638,25.24252,10.87109
58.23582,7.040704,27.9528,75.9976,19.34193,35.63356,15.39154,42.72427
60.64606,91.84918,65.69657,7.970797,42.86429,45.11451,7.370737,9.870987
18.13181,14.46145,98.67987,60.23602,22.18222,93.39934,52.80528,18.94189
24.41244,49.15492,74.16742,58.13581,85.14851,82.68827,54.89549,47.78478
49.72497,33.05331,75.20752,60.59606,26.82268,11.41114,77.0177,7.470747
34.10341,1.150115,1.650165,18.40184,55.38554,99.23992,16.20162,86.23862
16.36164,75.9876,76.85769,39.0139,95.56956,19.19192,46.9947,31.55316
20.11201,88.79888,38.19382,21.9922,11.57116,43.57436,53.65537,28.45285
17.48175,39.07391,62.9763,5.720572,78.32783,42.11421,75.08751,50.015
28.36284,6.110611,90.84908,52.0052,89.91899,85.55856,62.05621,4.840484
32.49325,45.62456,53.85539,87.72877,79.26793,58.91589,19.41194,3.130313
65.29653,72.27723,42.71427,4.590459,45.71457,23.90239,43.43434,43.84438
16.29163,85.82858,6.50065,82.30823,93.75938,93.93939,47.29473,44.69447
54.11541,36.64366,77.72777,52.43524,16.75168,65.27653,65.19652,18.0118
6.030603,38.05381,74.28743,24.60246,40.33403,0.470047,11.66117,96.30963
57.84578,49.12491,47.22472,64.28643,6.070607,9.590959,11.9912,4.250425
38.13381,44.72447,22.34223,29.28293,22.51225,29.74297,6.510651,27.54275
45.77458,21.27213,31.32313,17.83178,92.28923,90.029,18.47185,94.14941
18.77188,15.68157,34.44344,46.77468,36.49365,41.48415,93.91939,24.9525
8.550855,62.11621,21.89219,43.15432,35.83358,49.48495,37.0137,22.80228
12.50125,95.0095,11.59116,31.09311,40.10401,29.34293,29.79298,47.19472
63.25633,25.08251,87.84878,88.26883,98.71987,86.73867,36.40364,0.590059
36.9937,25.86259,62.60626,66.0466,50.49505,12.9613,6.50065,74.55746
6.960696,54.33543,90.66907,64.33643,19.78198,22.63226,86.90869,35.20352
10.58106,14.49145,54.56546,76.43764,39.81398,5.430543,13.60136,22.35224
78.26783,24.25243,14.36144,10.82108,5.060506,16.70167,35.41354,47.51475
24.65247,2.990299,6.870687,98.60986,92.0292,8.80088,7.70077,10.67107
31.31313,67.58676,31.67317,66.13661,70.91709,0.810081,10.62106,67.92679
57.0157,4.070407,15.62156,80.10801,26.44264,83.25833,11.0411,41.17412
46.13461,55.18552,52.9753,31.81318,87.19872,92.17922,25.68257,22.83228
36.40364,57.25573,37.10371,87.90879,94.53945,12.08121,3.890389,69.957
16.69167,57.76578,52.44524,27.9528,31.16312,7.190719,41.37414,49.67497
78.70787,48.21482,70.16702,60.90609,28.27283,90.80908,42.94429,3.170317
39.75398,22.52225,68.80688,92.44924,57.85579,52.20522,18.75188,9.830983
5.250525,82.47825,74.36744,86.10861,5.350535,60.88609,16.84168,94.23942
37.74377,9.580958,12.51125,81.84818,32.88329,76.85769,26.94269,58.56586
48.43484,3.360336,36.48365,32.32323,80.75808,42.52425,15.37154,10.46105
27.61276,62.36624,57.84578,90.21902,77.48775,78.19782,57.9758,28.48285
61.79618,31.84318,52.65527,28.58286,45.05451,84.15842,64.06641,37.26373
10.09101,39.22392,36.59366,78.9879,65.82658,72.39724,42.52425,23.79238
54.48545,72.20722,85.0485,21.72217,61.64616,88.80888,26.91269,37.11371
19.16192,79.06791,47.26473,61.85619,27.9528,47.53475,14.0414,6.280628
92.64926,1.610161,92.63926,62.0262,74.0074,59.26593,46.52465,22.71227
45.0145,94.77948,39.0039,20.90209,46.9947,27.91279,9.430943,32.0132
12.14121,85.13851,58.61586,25.31253,13.23132,26.43264,93.38934,27.24272
15.43154,82.0382,32.56326,44.56446,72.68727,7.360736,65.75658,23.42234
38.75388,93.9594,88.42884,7.0007,37.21372,93.78938,31.85319,41.43414
66.66667,0.950095,10.51105,14.22142,60.49605,99.65997,12.0112,8.980898
18.18182,66.71667,67.78678,89.86899,10.58106,74.61746,27.40274,84.51845
75.85759,6.230623,88.19882,15.9816,13.0413,95.24952,13.93139,19.51195
46.24462,62.21622,52.66527,18.41184,96.06961,92.58926,29.73297,0.940094
29.24292,34.9635,76.57766,50.84508,24.68247,45.72457,24.0324,9.490949
49.22492,16.19162,7.410741,70.08701,63.66637,83.35834,9.190919,64.0264
4.810481,20.92209,4.760476,20.042,21.57216,71.85719,4.850485,29.32293
75.78758,45.45455,36.87369,64.47645,16.56166,17.76178,12.09121,66.49665
70.66707,42.88429,82.50825,7.370737,17.25173,22.32223,67.11671,47.54475
36.0136,95.17952,60.47605,23.71237,54.12541,94.09941,33.19332,18.74187
63.78638,90.78908,14.0114,46.13461,12.90129,18.50185,44.06441,9.190919
59.85599,28.67287,59.81598,23.92239,78.88789,4.920492,38.07381,29.25293
91.59916,0.20002,91.55916,95.93959,23.23232,64.9565,8.80088,89.43894
89.35894,19.962,1.70017,99.69997,47.56476,20.77208,45.69457,26.86269
25.73257,12.74127,25.10251,84.40844,67.33673,12.23122,70.26703,34.54345
56.76568,49.43494,46.0146,60.35604,25.77258,40.49405,12.25123,3.560356
32.9933,0.240024,69.53695,49.84498,89.26893,67.17672,65.0165,19.94199
18.07181,62.66627,38.26383,65.79658,54.59546,40.94409,32.88329,7.240724
33.25333,76.20762,11.68117,53.56536,71.16712,85.09851,4.440444,27.45275
37.55376,17.41174,7.0007,55.9656,75.0275,12.52125,47.9948,14.82148
18.76188,98.06981,35.30353,93.9594,89.92899,41.69417,13.76138,10.44104
56.94569,49.18492,29.11291,2.670267,90.55906,40.52405,19.70197,62.15622
22.78228,64.68647,4.860486,87.26873,14.77148,99.69997,13.62136,3.420342
1.160116,18.35184,4.460446,93.9994,22.52225,84.86849,76.53765,28.15282
65.17652,2.320232,51.25513,90.82908,78.58786,73.72737,69.987,47.91479
67.18672,53.44534,26.73267,73.78738,16.30163,65.18652,40.90409,3.50035
18.91189,85.56856,44.60446,78.11781,87.33873,72.19722,27.79278,76.89769
73.46735,5.470547,53.60536,74.50745,26.26263,3.710371,10.81108,91.43914
23.48235,46.26463,45.22452,74.10741,34.18342,56.9657,9.320932,47.41474
6.080608,32.67327,14.77148,91.16912,61.73617,52.29523,17.25173,8.430843
81.77818,10.9711,30.08301,80.94809,79.05791,31.39314,6.460646,4.680468
31.24312,25.69257,24.36244,60.27603,82.08821,74.0374,57.82578,19.75198
17.30173,32.25323,79.39794,57.9558,35.08351,90.85909,88.09881,27.81278
9.030903,26.10261,70.82708,23.06231,49.11491,17.70177,58.70587,28.27283
27.70277,83.44834,62.92629,45.75458,45.45455,29.22292,32.91329,82.73827
92.29923,9.740974,52.73527,43.68437,10.38104,27.20272,12.27123,91.37914
62.79628,65.16652,65.07651,73.15732,26.9927,68.72687,26.0326,80.42804
34.17342,28.20282,31.49315,64.16642,62.54625,77.49775,27.46275,60.28603
11.31113,61.63616,25.20252,35.83358,75.94759,57.62576,31.21312,71.92719
96.85969,58.63586,91.08911,83.93839,4.170417,4.680468,79.94799,33.24332
13.44134,31.05311,8.560856,22.72227,42.94429,86.92869,12.41124,42.86429
66.08661,10.12101,27.89279,44.59446,37.19372,60.57606,56.71567,40.62406
14.75148,71.83718,10.12101,89.92899,65.9666,5.30053,19.30193,17.34173
17.76178,5.580558,57.12571,13.41134,39.13391,87.90879,86.62866,9.770977
77.22772,21.56216,79.76798,66.86669,29.23292,48.23482,64.52645,6.10061
91.0391,8.730873,39.08391,1.960196,64.0264,28.25283,23.57236,74.23742
34.67347,9.850985,15.38154,23.34233,76.62766,43.23432,42.39424,2.540254
47.13471,77.36774,50.72507,20.57206,40.26403,40.91409,47.19472,13.41134
20.23202,68.80688,86.08861,82.31823,6.130613,77.84778,50.69507,10.41104
77.0377,93.16932,91.69917,84.30843,17.73177,60.47605,65.18652,43.24432
77.10771,51.41514,99.83998,45.0245,33.38334,53.64536,59.43594,17.57176
10.54105,88.66887,94.06941,35.72357,69.68697,40.56406,30.57306,34.24342
36.17362,14.42144,7.250725,44.05441,58.17582,69.16692,32.79328,17.91179
21.82218,55.39554,1.190119,90.53905,35.9936,48.83488,53.0153,12.90129
6.270627,4.810481,91.41914,13.43134,11.90119,69.997,37.45375,73.23732
68.35684,19.81198,58.73587,1.890189,85.24852,49.0149,21.62216,31.41314
22.91229,21.19212,14.21142,23.40234,57.77578,9.170917,59.41594,20.64206
14.33143,21.71217,42.36424,36.50365,57.63576,92.9893,1.980198,35.17352
14.14141,14.72147,27.0127,28.18282,35.89359,37.50375,46.33463,0.370037
17.50175,37.87379,29.15292,91.25913,32.31323,29.0329,74.0174,28.94289
18.26183,55.52555,63.58636,21.68217,45.33453,98.19982,87.46875,30.9531
69.14691,33.27333,30.53305,92.10921,47.73477,53.34533,4.310431,28.42284
23.35234,26.16262,19.82198,78.82788,91.85919,86.0486,38.31383,39.76398
20.9821,68.9869,54.39544,59.53595,70.75708,19.0319,89.0089,0.160016
54.86549,2.720272,17.19172,22.9523,33.88339,12.18122,46.9647,21.85219
31.66317,43.22432,85.79858,85.78858,15.24152,1.670167,6.390639,32.89329
1.670167,25.07251,24.24242,84.93849,10.61106,96.69967,6.550655,92.68927
56.48565,74.30743,59.73597,54.35544,65.62656,39.16392,23.14231,92.63926
36.49365,69.23692,47.51475,40.65407,66.81668,94.38944,10.90109,4.370437
86.19862,79.0279,9.10091,95.51955,3.180318,1.550155,55.73557,20.50205
72.54725,28.42284,10.53105,74.53745,41.21412,77.66777,33.08331,32.12321
26.93269,52.48525,22.83228,74.75748,27.22272,84.54845,48.66487,5.090509
39.37394,67.67677,30.74307,1.020102,9.370937,54.26543,59.87599,7.370737
93.59936,30.66307,74.0374,57.40574,25.46255,41.27413,9.580958,27.92279
70.34703,37.30373,3.410341,64.49645,13.43134,70.9671,45.72457,21.70217
25.41254,64.33643,97.52975,97.48975,31.76318,82.45825,59.24592,22.42224
7.280728,54.81548,51.65517,5.790579,19.56196,91.06911,68.79688,4.210421
75.9676,78.61786,31.57316,78.0078,18.40184,38.41384,61.63616,28.55286
47.32473,5.710571,59.48595,92.18922,2.050205,8.090809,18.63186,48.38484
63.59636,32.91329,96.25963,34.10341,90.75908,54.41544,18.0018,86.35864
56.17562,15.52155,16.69167,22.29223,58.64586,20.54205,61.81618,28.0228
74.23742,19.86199,0.260026,78.52785,49.77498,34.75348,14.15142,9.710971
27.21272,66.77668,91.58916,24.15242,80.40804,93.38934,59.91599,33.21332
18.42184,21.26213,20.46205,71.62716,30.22302,65.0065,4.960496,87.94879
17.65177,84.15842,0.490049,71.05711,42.73427,7.370737,95.41954,21.90219
61.88619,12.54125,23.18232,34.79348,18.09181,93.0393,23.9924,88.94889
24.9725,68.40684,9.880988,46.25463,50.22502,79.56796,29.38294,5.410541
54.54545,23.0323,64.09641,17.07171,45.81458,38.59386,18.06181,18.9919
14.69147,42.45425,19.22192,63.35634,61.66617,9.490949,92.16922,4.710471
67.48675,6.550655,79.09791,85.72857,99.38994,6.30063,3.50035,19.61196
2.430243,21.57216,37.69377,11.86119,52.64526,87.68877,82.28823,11.78118
0.540054,22.05221,60.72607,54.9555,53.42534,49.79498,54.87549,1.320132
6.330633,79.66797,63.9864,84.69847,13.63136,3.720372,28.13281,32.11321
79.29793,17.9518,82.68827,62.85629,23.61236,2.80028,9.830983,5.330533
13.0413,4.710471,66.29663,39.23392,37.72377,53.42534,25.66257,78.81788
20.32203,57.64576,52.54525,12.9813,36.06361,27.83278,4.540454,23.89239
55.22552,20.73207,35.89359,43.71437,13.06131,82.07821,66.86669,6.610661
5.360536,33.71337,42.27423,88.73887,10.9911,54.0154,22.81228,64.05641
43.22432,81.37814,68.88689,21.15212,10.40104,4.420442,59.56596,32.34323
14.61146,6.870687,60.70607,33.07331,83.0483,50.76508,80.74807,35.38354
71.49715,58.78588,54.10541,74.86749,45.70457,87.49875,12.83128,86.16862
60.31603,9.230923,35.71357,31.0431,13.15132,56.81568,31.61316,47.35474
86.82868,22.18222,12.62126,45.42454,4.910491,40.60406,63.55636,42.68427
12.24122,60.42604,58.9659,2.630263,15.11151,63.34633,56.72567,13.37134
22.81228,61.70617,41.44414,74.52745,93.45935,21.34213,35.0435,31.59316
88.0488,2.540254,93.09931,91.92919,80.30803,5.0005,16.37164,2.030203
51.49515,28.60286,93.47935,54.45545,22.9823,37.15372,20.90209,38.63386
51.83518,72.31723,70.60706,7.310731,6.80068,23.82238,53.21532,12.77128
49.31493,45.90459,20.60206,71.87719,85.23852,64.54645,28.61286,54.36544
99.59996,14.16142,23.67237,49.14491,0.360036,85.06851,21.92219,61.93619
68.23682,8.550855,78.12781,85.65857,96.91969,54.70547,44.21442,2.180218
34.70347,3.810381,81.61816,99.79998,72.10721,23.77238,30.18302,91.85919
63.84638,35.60356,88.07881,10.28103,29.66297,3.080308,82.50825,32.52325
61.89619,2.250225,38.93389,88.27883,47.36474,97.70977,7.750775,45.08451
70.30703,75.57756,64.83648,69.46695,39.72397,33.70337,9.660966,80.9681
50.29503,87.44874,28.78288,83.29833,37.78378,93.08931,14.9715,93.23932
35.71357,52.11521,31.56316,53.85539,65.81658,28.9729,10.68107,88.9589
20.30203,62.79628,65.62656,13.64136,55.72557,62.62626,2.960296,56.26563
5.480548,14.61146,7.050705,6.180618,81.12811,68.73687,25.87259,22.82228
30.21302,80.26803,67.86679,88.32883,48.60486,75.58756,22.07221,65.06651
8.270827,42.43424,38.38384,27.32273,37.22372,26.39264,2.540254,29.17292
74.68747,69.69697,62.64626,60.91609,28.63286,29.18292,12.30123,64.35644
45.47455,81.14811,70.18702,4.070407,62.06621,93.52935,11.60116,0.970097
9.460946,65.52655,47.39474,17.44174,51.53515,56.12561,4.450445,25.43254
60.45605,35.77358,39.36394,44.27443,6.230623,40.09401,13.05131,15.89159
20.31203,93.18932,9.830983,66.46665,43.9844,10.33103,18.77188,89.07891
32.0232,56.21562,94.34943,35.24352,24.76248,80.42804,44.68447,2.330233
41.0341,52.82528,48.77488,31.37314,6.740674,91.12911,13.40134,29.983
31.36314,62.75628,87.71877,28.60286,96.46965,67.43674,40.11401,19.07191
26.35264,12.81128,80.9981,70.70707,98.88989,34.73347,26.85269,23.61236
55.43554,7.590759,71.06711,96.32963,32.22322,51.77518,13.39134,2.880288
35.54355,44.9745,43.09431,99.45995,57.49575,63.32633,45.20452,11.29113
21.10211,24.70247,47.89479,74.14741,80.61806,68.22682,74.31743,33.22332
29.05291,35.80358,20.44204,14.85149,78.45785,88.63886,11.74117,12.63126
51.18512,5.0005,56.56566,53.43534,98.33983,87.10871,10.9611,17.63176
21.27213,76.65767,86.65867,25.94259,86.28863,42.79428,53.15532,46.36464
17.0217,99.62996,1.260126,80.26803,65.93659,35.73357,72.39724,8.810881
0.720072,11.53115,15.69157,84.27843,67.83678,74.10741,79.68797,37.29373
50.62506,7.350735,52.09521,69.07691,4.820482,95.0095,27.83278,26.68267
14.70147,36.0336,85.37854,83.48835,7.390739,61.80618,97.48975,53.38534
14.43144,56.76568,64.67647,9.290929,28.15282,24.72247,76.54765,6.960696
85.15852,6.830683,22.05221,84.66847,65.31653,36.81368,50.49505,32.28323
9.130913,26.57266,79.33793,59.37594,15.85159,43.46435,81.89819,10.21102
22.80228,48.9749,80.17802,34.45345,50.54505,61.92619,30.023,29.84298
37.0037,87.0287,17.36174,55.78558,33.44334,9.690969,9.750975,10.90109
13.87139,11.18112,10.05101,40.09401,38.34383,13.87139,15.91159,67.0167
45.14451,94.19942,77.87779,64.9865,34.79348,71.86719,13.94139,39.88399
45.21452,34.76348,18.52185,4.990499,46.68467,64.87649,31.59316,10.20102
27.54275,4.090409,11.35114,71.86719,87.13871,87.58876,23.89239,4.040404
